Pays,nom_standard,nom_sans_accent,nom_standard_majuscule,dep_code
Allemagne,Eschenbach,Eschenbach,ESCHENBACH,0
Allemagne,Eschenbach i.d.OPf.,Eschenbach i.d.OPf.,ESCHENBACH I.D.OPF.,0
Allemagne,Eschenbergen,Eschenbergen,ESCHENBERGEN,0
Allemagne,Eschenburg,Eschenburg,ESCHENBURG,0
Allemagne,Eschenlohe,Eschenlohe,ESCHENLOHE,0
Allemagne,Eschershausen,Eschershausen,ESCHERSHAUSEN,0
Allemagne,Eschershausen,Eschershausen,ESCHERSHAUSEN,0
Allemagne,Eschfeld,Eschfeld,ESCHFELD,0
Allemagne,Eschlkam,Eschlkam,ESCHLKAM,0
Allemagne,Eschwege,Eschwege,ESCHWEGE,0
Allemagne,Eschweiler,Eschweiler,ESCHWEILER,0
Allemagne,Esens,Esens,ESENS,0
Allemagne,Esgrus,Esgrus,ESGRUS,0
Allemagne,Eslarn,Eslarn,ESLARN,0
Allemagne,Eslohe (Sauerland),Eslohe (Sauerland),ESLOHE (SAUERLAND),0
Allemagne,Espelkamp,Espelkamp,ESPELKAMP,0
Allemagne,Espenau,Espenau,ESPENAU,0
Allemagne,Espenhain,Espenhain,ESPENHAIN,0
Allemagne,Eßbach,Eßbach,ESSBACH,0
Allemagne,Essel,Essel,ESSEL,0
Allemagne,Esselbach,Esselbach,ESSELBACH,0
Allemagne,Esselborn,Esselborn,ESSELBORN,0
Allemagne,Essen (Oldenburg),Essen (Oldenburg),ESSEN (OLDENBURG),0
Allemagne,Essen,Essen,ESSEN,0
Allemagne,Essenbach,Essenbach,ESSENBACH,0
Allemagne,Essenheim,Essenheim,ESSENHEIM,0
Allemagne,Essing,Essing,ESSING,0
Allemagne,Essingen,Essingen,ESSINGEN,0
Allemagne,Essingen,Essingen,ESSINGEN,0
Allemagne,Eßleben-Teutleben,Eßleben-Teutleben,ESSLEBEN-TEUTLEBEN,0
Allemagne,Eßlingen,Eßlingen,ESSLINGEN,0
Allemagne,Esslingen am Neckar,Esslingen am Neckar,ESSLINGEN AM NECKAR,0
Allemagne,Eßweiler,Eßweiler,ESSWEILER,0
Allemagne,Estedt,Estedt,ESTEDT,0
Allemagne,Estenfeld,Estenfeld,ESTENFELD,0
Allemagne,Esterwegen,Esterwegen,ESTERWEGEN,0
Allemagne,Esthal,Esthal,ESTHAL,0
Allemagne,Estorf,Estorf,ESTORF,0
Allemagne,Estorf,Estorf,ESTORF,0
Allemagne,Etgert,Etgert,ETGERT,0
Allemagne,Etschberg,Etschberg,ETSCHBERG,0
Allemagne,Ettal,Ettal,ETTAL,0
Allemagne,Etteldorf,Etteldorf,ETTELDORF,0
Allemagne,Ettenhausen a.d. Suhl,Ettenhausen a.d. Suhl,ETTENHAUSEN A.D. SUHL,0
Allemagne,Ettenheim,Ettenheim,ETTENHEIM,0
Allemagne,Ettenstatt,Ettenstatt,ETTENSTATT,0
Allemagne,Ettersburg,Ettersburg,ETTERSBURG,0
Allemagne,Ettinghausen,Ettinghausen,ETTINGHAUSEN,0
Allemagne,Ettlingen,Ettlingen,ETTLINGEN,0
Allemagne,Ettringen,Ettringen,ETTRINGEN,0
Allemagne,Ettringen,Ettringen,ETTRINGEN,0
Allemagne,Etzbach,Etzbach,ETZBACH,0
Allemagne,Etzelsrode,Etzelsrode,ETZELSRODE,0
Allemagne,Etzelwang,Etzelwang,ETZELWANG,0
Allemagne,Etzenricht,Etzenricht,ETZENRICHT,0
Allemagne,Etzleben,Etzleben,ETZLEBEN,0
Allemagne,Euerbach,Euerbach,EUERBACH,0
Allemagne,Euerdorf,Euerdorf,EUERDORF,0
Allemagne,Eulenberg,Eulenberg,EULENBERG,0
Allemagne,Eulenbis,Eulenbis,EULENBIS,0
Allemagne,Eulgem,Eulgem,EULGEM,0
Allemagne,Eurasburg,Eurasburg,EURASBURG,0
Allemagne,Eurasburg,Eurasburg,EURASBURG,0
Allemagne,Euscheid,Euscheid,EUSCHEID,0
Allemagne,Euskirchen,Euskirchen,EUSKIRCHEN,0
Allemagne,Eußenheim,Eußenheim,EUSSENHEIM,0
Allemagne,Eußerthal,Eußerthal,EUSSERTHAL,0
Allemagne,Eutin,Eutin,EUTIN,0
Allemagne,Eutingen im Gäu,Eutingen im Gau,EUTINGEN IM GÄU,0
Allemagne,Everingen,Everingen,EVERINGEN,0
Allemagne,Everode,Everode,EVERODE,0
Allemagne,Eversmeer,Eversmeer,EVERSMEER,0
Allemagne,Everswinkel,Everswinkel,EVERSWINKEL,0
Allemagne,Evessen,Evessen,EVESSEN,0
Allemagne,Ewighausen,Ewighausen,EWIGHAUSEN,0
Allemagne,Extertal,Extertal,EXTERTAL,0
Allemagne,Eydelstedt,Eydelstedt,EYDELSTEDT,0
Allemagne,Eyendorf,Eyendorf,EYENDORF,0
Allemagne,Eystrup,Eystrup,EYSTRUP,0
Allemagne,Fachbach,Fachbach,FACHBACH,0
Allemagne,Fähr-Lobbendorf,Fahr-Lobbendorf,FÄHR-LOBBENDORF,0
Allemagne,Fahrdorf,Fahrdorf,FAHRDORF,0
Allemagne,Fahren,Fahren,FAHREN,0
Allemagne,Fahrenbach,Fahrenbach,FAHRENBACH,0
Allemagne,Fahrenkrug,Fahrenkrug,FAHRENKRUG,0
Allemagne,Fahrenwalde,Fahrenwalde,FAHRENWALDE,0
Allemagne,Fahrenzhausen,Fahrenzhausen,FAHRENZHAUSEN,0
Allemagne,Faid,Faid,FAID,0
Allemagne,Falkenau,Falkenau,FALKENAU,0
Allemagne,Falkenberg,Falkenberg,FALKENBERG,0
Allemagne,Falkenberg,Falkenberg,FALKENBERG,0
Allemagne,Falkenberg,Falkenberg,FALKENBERG,0
Allemagne,Falkenberg/Elster,Falkenberg/Elster,FALKENBERG/ELSTER,0
Allemagne,Falkenfels,Falkenfels,FALKENFELS,0
Allemagne,Falkenhagen (Mark),Falkenhagen (Mark),FALKENHAGEN (MARK),0
Allemagne,Falkenhain,Falkenhain,FALKENHAIN,0
Allemagne,Falkensee,Falkensee,FALKENSEE,0
Allemagne,Falkenstein,Falkenstein,FALKENSTEIN,0
Allemagne,Falkenstein,Falkenstein,FALKENSTEIN,0
Allemagne,Falkenstein/Harz,Falkenstein/Harz,FALKENSTEIN/HARZ,0
Allemagne,Falkenstein/Vogtl.,Falkenstein/Vogtl.,FALKENSTEIN/VOGTL.,0
Allemagne,Fambach,Fambach,FAMBACH,0
Allemagne,Farchant,Farchant,FARCHANT,0
Allemagne,Fargau-Pratjau,Fargau-Pratjau,FARGAU-PRATJAU,0
Allemagne,Farge,Farge,FARGE,0
Allemagne,Farnstädt,Farnstadt,FARNSTÄDT,0
Allemagne,Farschweiler,Farschweiler,FARSCHWEILER,0
Allemagne,Farven,Farven,FARVEN,0
Allemagne,Faßberg,Faßberg,FASSBERG,0
Allemagne,Faulbach,Faulbach,FAULBACH,0
Allemagne,Faulenrost,Faulenrost,FAULENROST,0
Allemagne,Fedderingen,Fedderingen,FEDDERINGEN,0
Allemagne,Fehl-Ritzhausen,Fehl-Ritzhausen,FEHL-RITZHAUSEN,0
Allemagne,Fehmarn,Fehmarn,FEHMARN,0
Allemagne,Fehrbellin,Fehrbellin,FEHRBELLIN,0
Allemagne,Feichten a.d.Alz,Feichten a.d.Alz,FEICHTEN A.D.ALZ,0
Allemagne,Feilbingert,Feilbingert,FEILBINGERT,0
Allemagne,Feilitzsch,Feilitzsch,FEILITZSCH,0
Allemagne,Feilsdorf,Feilsdorf,FEILSDORF,0
Allemagne,Feldafing,Feldafing,FELDAFING,0
Allemagne,Feldatal,Feldatal,FELDATAL,0
Allemagne,Feldberg (Schwarzwald),Feldberg (Schwarzwald),FELDBERG (SCHWARZWALD),0
Allemagne,Feldberger Seenlandschaft,Feldberger Seenlandschaft,FELDBERGER SEENLANDSCHAFT,0
Allemagne,Felde,Felde,FELDE,0
Allemagne,Feldhorst,Feldhorst,FELDHORST,0
Allemagne,Feldkirchen,Feldkirchen,FELDKIRCHEN,0
Allemagne,Feldkirchen,Feldkirchen,FELDKIRCHEN,0
Allemagne,Feldkirchen-Westerham,Feldkirchen-Westerham,FELDKIRCHEN-WESTERHAM,0
Allemagne,Felixsee,Felixsee,FELIXSEE,0
Allemagne,Fell,Fell,FELL,0
Allemagne,Fellbach,Fellbach,FELLBACH,0
Allemagne,Fellen,Fellen,FELLEN,0
Allemagne,Fellheim,Fellheim,FELLHEIM,0
Allemagne,Felm,Felm,FELM,0
Allemagne,Felsberg,Felsberg,FELSBERG,0
Allemagne,Fensdorf,Fensdorf,FENSDORF,0
Allemagne,Fensterbach,Fensterbach,FENSTERBACH,0
Allemagne,Ferdinandshof,Ferdinandshof,FERDINANDSHOF,0
Allemagne,Ferna,Ferna,FERNA,0
Allemagne,Fernwald,Fernwald,FERNWALD,0
Allemagne,Ferschweiler,Ferschweiler,FERSCHWEILER,0
Allemagne,Fesenfeld,Fesenfeld,FESENFELD,0
Allemagne,Feucht,Feucht,FEUCHT,0
Allemagne,Feuchtwangen,Feuchtwangen,FEUCHTWANGEN,0
Allemagne,Feuerscheid,Feuerscheid,FEUERSCHEID,0
Allemagne,Feusdorf,Feusdorf,FEUSDORF,0
Allemagne,Fichtelberg,Fichtelberg,FICHTELBERG,0
Allemagne,Fichtenau,Fichtenau,FICHTENAU,0
Allemagne,Fichtenberg,Fichtenberg,FICHTENBERG,0
Allemagne,Fichtenhöhe,Fichtenhohe,FICHTENHÖHE,0
Allemagne,Fichtwald,Fichtwald,FICHTWALD,0
Allemagne,Fiefbergen,Fiefbergen,FIEFBERGEN,0
Allemagne,Fiersbach,Fiersbach,FIERSBACH,0
Allemagne,Filderstadt,Filderstadt,FILDERSTADT,0
Allemagne,Filsen,Filsen,FILSEN,0
Allemagne,Filsum,Filsum,FILSUM,0
Allemagne,Filz,Filz,FILZ,0
Allemagne,Fincken,Fincken,FINCKEN,0
Allemagne,Findorff-Bürgerweide,Findorff-Burgerweide,FINDORFF-BÜRGERWEIDE,0
Allemagne,Finkenbach-Gersweiler,Finkenbach-Gersweiler,FINKENBACH-GERSWEILER,0
Allemagne,Finkenthal,Finkenthal,FINKENTHAL,0
Allemagne,Finne,Finne,FINNE,0
Allemagne,Finneland,Finneland,FINNELAND,0
Allemagne,Finnentrop,Finnentrop,FINNENTROP,0
Allemagne,Finning,Finning,FINNING,0
Allemagne,Finningen,Finningen,FINNINGEN,0
Allemagne,Finsing,Finsing,FINSING,0
Allemagne,Finsterwalde,Finsterwalde,FINSTERWALDE,0
Allemagne,Fintel,Fintel,FINTEL,0
Allemagne,Firrel,Firrel,FIRREL,0
Allemagne,Fisch,Fisch,FISCH,0
Allemagne,Fischach,Fischach,FISCHACH,0
Allemagne,Fischbach,Fischbach,FISCHBACH,0
Allemagne,Fischbach,Fischbach,FISCHBACH,0
Allemagne,Fischbach bei Dahn,Fischbach bei Dahn,FISCHBACH BEI DAHN,0
Allemagne,Fischbach-Oberraden,Fischbach-Oberraden,FISCHBACH-OBERRADEN,0
Allemagne,Fischbach/Rhön,Fischbach/Rhon,FISCHBACH/RHÖN,0
Allemagne,Fischbachau,Fischbachau,FISCHBACHAU,0
Allemagne,Fischbachtal,Fischbachtal,FISCHBACHTAL,0
Allemagne,Fischen i.Allgäu,Fischen i.Allgau,FISCHEN I.ALLGÄU,0
Allemagne,Fischerbach,Fischerbach,FISCHERBACH,0
Allemagne,Fischingen,Fischingen,FISCHINGEN,0
Allemagne,Fitzbek,Fitzbek,FITZBEK,0
Allemagne,Fitzen,Fitzen,FITZEN,0
Allemagne,Flachslanden,Flachslanden,FLACHSLANDEN,0
Allemagne,Flacht,Flacht,FLACHT,0
Allemagne,Fladungen,Fladungen,FLADUNGEN,0
Allemagne,Flammersfeld,Flammersfeld,FLAMMERSFELD,0
Allemagne,Flarchheim,Flarchheim,FLARCHHEIM,0
Allemagne,Flechtingen,Flechtingen,FLECHTINGEN,0
Allemagne,Fleckeby,Fleckeby,FLECKEBY,0
Allemagne,Fleetmark,Fleetmark,FLEETMARK,0
Allemagne,Flein,Flein,FLEIN,0
Allemagne,Fleischwangen,Fleischwangen,FLEISCHWANGEN,0
Allemagne,Flemlingen,Flemlingen,FLEMLINGEN,0
Allemagne,Flensburg,Flensburg,FLENSBURG,0
Allemagne,Fleringen,Fleringen,FLERINGEN,0
Allemagne,Flieden,Flieden,FLIEDEN,0
Allemagne,Fließem,Fließem,FLIESSEM,0
Allemagne,Flieth-Stegelitz,Flieth-Stegelitz,FLIETH-STEGELITZ,0
Allemagne,Flintbek,Flintbek,FLINTBEK,0
Allemagne,Flintsbach a.Inn,Flintsbach a.Inn,FLINTSBACH A.INN,0
Allemagne,Floeha,Floeha,FLOEHA,0
Allemagne,Flögeln,Flogeln,FLÖGELN,0
Allemagne,Floh-Seligenthal,Floh-Seligenthal,FLOH-SELIGENTHAL,0
Allemagne,Flomborn,Flomborn,FLOMBORN,0
Allemagne,Flonheim,Flonheim,FLONHEIM,0
Allemagne,Flörsbachtal,Florsbachtal,FLÖRSBACHTAL,0
Allemagne,Flörsheim am Main,Florsheim am Main,FLÖRSHEIM AM MAIN,0
Allemagne,Flörsheim-Dalsheim,Florsheim-Dalsheim,FLÖRSHEIM-DALSHEIM,0
Allemagne,Florstadt,Florstadt,FLORSTADT,0
Allemagne,Floß,Floß,FLOSS,0
Allemagne,Flossenbürg,Flossenburg,FLOSSENBÜRG,0
Allemagne,Flöthe,Flothe,FLÖTHE,0
Allemagne,Fluorn-Winzeln,Fluorn-Winzeln,FLUORN-WINZELN,0
Allemagne,Flurstedt,Flurstedt,FLURSTEDT,0
Allemagne,Flußbach,Flußbach,FLUSSBACH,0
Allemagne,Fluterschen,Fluterschen,FLUTERSCHEN,0
Allemagne,Fockbek,Fockbek,FOCKBEK,0
Allemagne,Föckelberg,Fockelberg,FÖCKELBERG,0
Allemagne,Fockendorf,Fockendorf,FOCKENDORF,0
Allemagne,Föhrden-Barl,Fohrden-Barl,FÖHRDEN-BARL,0
Allemagne,Föhren,Fohren,FÖHREN,0
Allemagne,Fohren-Linden,Fohren-Linden,FOHREN-LINDEN,0
Allemagne,Forbach,Forbach,FORBACH,0
Allemagne,Forchheim,Forchheim,FORCHHEIM,0
Allemagne,Forchheim,Forchheim,FORCHHEIM,0
Allemagne,Forchtenberg,Forchtenberg,FORCHTENBERG,0
Allemagne,Forheim,Forheim,FORHEIM,0
Allemagne,Föritz,Foritz,FÖRITZ,0
Allemagne,Forst,Forst,FORST,0
Allemagne,Forst,Forst,FORST,0
Allemagne,Forst (Eifel),Forst (Eifel),FORST (EIFEL),0
Allemagne,Forst (Hunsrück),Forst (Hunsruck),FORST (HUNSRÜCK),0
Allemagne,Forst (Lausitz),Forst (Lausitz),FORST (LAUSITZ),0
Allemagne,Forst an der Weinstraße,Forst an der Weinstraße,FORST AN DER WEINSTRASSE,0
Allemagne,Forstern,Forstern,FORSTERN,0
Allemagne,Forstinning,Forstinning,FORSTINNING,0
Allemagne,Forstmehren,Forstmehren,FORSTMEHREN,0
Allemagne,Framersheim,Framersheim,FRAMERSHEIM,0
Allemagne,Frammersbach,Frammersbach,FRAMMERSBACH,0
Allemagne,Frankelbach,Frankelbach,FRANKELBACH,0
Allemagne,Frankenau,Frankenau,FRANKENAU,0
Allemagne,Frankenberg (Eder),Frankenberg (Eder),FRANKENBERG (EDER),0
Allemagne,Frankenberg/Sa.,Frankenberg/Sa.,FRANKENBERG/SA.,0
Allemagne,Frankendorf,Frankendorf,FRANKENDORF,0
Allemagne,Frankeneck,Frankeneck,FRANKENECK,0
Allemagne,Frankenfeld,Frankenfeld,FRANKENFELD,0
Allemagne,Frankenhain,Frankenhain,FRANKENHAIN,0
Allemagne,Frankenhardt,Frankenhardt,FRANKENHARDT,0
Allemagne,Frankenheim/Rhön,Frankenheim/Rhon,FRANKENHEIM/RHÖN,0
Allemagne,Frankenroda,Frankenroda,FRANKENRODA,0
Allemagne,Frankenstein,Frankenstein,FRANKENSTEIN,0
Allemagne,Frankenstein,Frankenstein,FRANKENSTEIN,0
Allemagne,Frankenthal,Frankenthal,FRANKENTHAL,0
Allemagne,Frankenthal (Pfalz),Frankenthal (Pfalz),FRANKENTHAL (PFALZ),0
Allemagne,Frankenwinheim,Frankenwinheim,FRANKENWINHEIM,0
Allemagne,Frankfurt (Oder),Frankfurt (Oder),FRANKFURT (ODER),0
Allemagne,Frankfurt am Main,Frankfurt am Main,FRANKFURT AM MAIN,0
Allemagne,Fränkisch-Crumbach,Frankisch-Crumbach,FRÄNKISCH-CRUMBACH,0
Allemagne,Frankweiler,Frankweiler,FRANKWEILER,0
Allemagne,Franzburg,Franzburg,FRANZBURG,0
Allemagne,Franzenheim,Franzenheim,FRANZENHEIM,0
Allemagne,Frasdorf,Frasdorf,FRASDORF,0
Allemagne,Frauenau,Frauenau,FRAUENAU,0
Allemagne,Frauenberg,Frauenberg,FRAUENBERG,0
Allemagne,Frauendorf,Frauendorf,FRAUENDORF,0
Allemagne,Frauenneuharting,Frauenneuharting,FRAUENNEUHARTING,0
Allemagne,Frauenprießnitz,Frauenprießnitz,FRAUENPRIESSNITZ,0
Allemagne,Frauensee,Frauensee,FRAUENSEE,0
Allemagne,Frauenstein,Frauenstein,FRAUENSTEIN,0
Allemagne,Frauenwald,Frauenwald,FRAUENWALD,0
Allemagne,Fraunberg,Fraunberg,FRAUNBERG,0
Allemagne,Fraureuth,Fraureuth,FRAUREUTH,0
Allemagne,Frechen,Frechen,FRECHEN,0
Allemagne,Freckenfeld,Freckenfeld,FRECKENFELD,0
Allemagne,Fredeburg,Fredeburg,FREDEBURG,0
Allemagne,Freden (Leine),Freden (Leine),FREDEN (LEINE),0
Allemagne,Fredenbeck,Fredenbeck,FREDENBECK,0
Allemagne,Fredersdorf-Vogelsdorf,Fredersdorf-Vogelsdorf,FREDERSDORF-VOGELSDORF,0
Allemagne,Fredesdorf,Fredesdorf,FREDESDORF,0
Allemagne,Frei-Laubersheim,Frei-Laubersheim,FREI-LAUBERSHEIM,0
Allemagne,Freiamt,Freiamt,FREIAMT,0
Allemagne,Freiberg,Freiberg,FREIBERG,0
Allemagne,Freiberg am Neckar,Freiberg am Neckar,FREIBERG AM NECKAR,0
Allemagne,Freiburg (Elbe),Freiburg (Elbe),FREIBURG (ELBE),0
Allemagne,Freiburg im Breisgau,Freiburg im Breisgau,FREIBURG IM BREISGAU,0
Allemagne,Freienbessingen,Freienbessingen,FREIENBESSINGEN,0
Allemagne,Freienhagen,Freienhagen,FREIENHAGEN,0
Allemagne,Freienorla,Freienorla,FREIENORLA,0
Allemagne,Freiensteinau,Freiensteinau,FREIENSTEINAU,0
Allemagne,Freienwill,Freienwill,FREIENWILL,0
Allemagne,Freigericht,Freigericht,FREIGERICHT,0
Allemagne,Freihung,Freihung,FREIHUNG,0
Allemagne,Freilassing,Freilassing,FREILASSING,0
Allemagne,Freilingen,Freilingen,FREILINGEN,0
Allemagne,Freimersheim,Freimersheim,FREIMERSHEIM,0
Allemagne,Freimersheim (Pfalz),Freimersheim (Pfalz),FREIMERSHEIM (PFALZ),0
Allemagne,Freinsheim,Freinsheim,FREINSHEIM,0
Allemagne,Freirachdorf,Freirachdorf,FREIRACHDORF,0
Allemagne,Freisbach,Freisbach,FREISBACH,0
Allemagne,Freisen,Freisen,FREISEN,0
Allemagne,Freising,Freising,FREISING,0
Allemagne,Freist,Freist,FREIST,0
Allemagne,Freistatt,Freistatt,FREISTATT,0
Allemagne,Freital,Freital,FREITAL,0
Allemagne,Frellstedt,Frellstedt,FRELLSTEDT,0
Allemagne,Frelsdorf,Frelsdorf,FRELSDORF,0
Allemagne,Fremdingen,Fremdingen,FREMDINGEN,0
Allemagne,Frensdorf,Frensdorf,FRENSDORF,0
Allemagne,Freren,Freren,FREREN,0
Allemagne,Fresenburg,Fresenburg,FRESENBURG,0
Allemagne,Fresendelf,Fresendelf,FRESENDELF,0
Allemagne,Frestedt,Frestedt,FRESTEDT,0
Allemagne,Frettenheim,Frettenheim,FRETTENHEIM,0
Allemagne,Fretterode,Fretterode,FRETTERODE,0
Allemagne,Freudenberg,Freudenberg,FREUDENBERG,0
Allemagne,Freudenberg,Freudenberg,FREUDENBERG,0
Allemagne,Freudenberg,Freudenberg,FREUDENBERG,0
Allemagne,Freudenburg,Freudenburg,FREUDENBURG,0
Allemagne,Freudenstadt,Freudenstadt,FREUDENSTADT,0
Allemagne,Freudental,Freudental,FREUDENTAL,0
Allemagne,Freyburg (Unstrut),Freyburg (Unstrut),FREYBURG (UNSTRUT),0
Allemagne,Freystadt,Freystadt,FREYSTADT,0
Allemagne,Freyung,Freyung,FREYUNG,0
Allemagne,Frickenhausen,Frickenhausen,FRICKENHAUSEN,0
Allemagne,Frickenhausen a.Main,Frickenhausen a.Main,FRICKENHAUSEN A.MAIN,0
Allemagne,Frickingen,Frickingen,FRICKINGEN,0
Allemagne,Fridingen an der Donau,Fridingen an der Donau,FRIDINGEN AN DER DONAU,0
Allemagne,Fridolfing,Fridolfing,FRIDOLFING,0
Allemagne,Friedberg (Hessen),Friedberg (Hessen),FRIEDBERG (HESSEN),0
Allemagne,Friedberg,Friedberg,FRIEDBERG,0
Allemagne,Friedeburg,Friedeburg,FRIEDEBURG,0
Allemagne,Friedeburg (Saale),Friedeburg (Saale),FRIEDEBURG (SAALE),0
Allemagne,Friedelshausen,Friedelshausen,FRIEDELSHAUSEN,0
Allemagne,Friedelsheim,Friedelsheim,FRIEDELSHEIM,0
Allemagne,Friedenfels,Friedenfels,FRIEDENFELS,0
Allemagne,Friedenweiler,Friedenweiler,FRIEDENWEILER,0
Allemagne,Friedersdorf,Friedersdorf,FRIEDERSDORF,0
Allemagne,Friedewald,Friedewald,FRIEDEWALD,0
Allemagne,Friedewald,Friedewald,FRIEDEWALD,0
Allemagne,Friedland,Friedland,FRIEDLAND,0
Allemagne,Friedland,Friedland,FRIEDLAND,0
Allemagne,Friedland,Friedland,FRIEDLAND,0
Allemagne,Friedrich-Wilhelm-Lübke-Koog,Friedrich-Wilhelm-Lubke-Koog,FRIEDRICH-WILHELM-LÜBKE-KOOG,0
Allemagne,Friedrichroda,Friedrichroda,FRIEDRICHRODA,0
Allemagne,Friedrichsdorf,Friedrichsdorf,FRIEDRICHSDORF,0
Allemagne,Friedrichsgabekoog,Friedrichsgabekoog,FRIEDRICHSGABEKOOG,0
Allemagne,Friedrichsgraben,Friedrichsgraben,FRIEDRICHSGRABEN,0
Allemagne,Friedrichshafen,Friedrichshafen,FRIEDRICHSHAFEN,0
Allemagne,Friedrichshain-Kreuzberg,Friedrichshain-Kreuzberg,FRIEDRICHSHAIN-KREUZBERG,0
Allemagne,Friedrichsholm,Friedrichsholm,FRIEDRICHSHOLM,0
Allemagne,Friedrichskoog,Friedrichskoog,FRIEDRICHSKOOG,0
Allemagne,Friedrichsruhe,Friedrichsruhe,FRIEDRICHSRUHE,0
Allemagne,Friedrichstadt,Friedrichstadt,FRIEDRICHSTADT,0
Allemagne,Friedrichsthal,Friedrichsthal,FRIEDRICHSTHAL,0
Allemagne,Friedrichsthal,Friedrichsthal,FRIEDRICHSTHAL,0
Allemagne,Friedrichswalde,Friedrichswalde,FRIEDRICHSWALDE,0
Allemagne,Friedrichswerth,Friedrichswerth,FRIEDRICHSWERTH,0
Allemagne,Frielendorf,Frielendorf,FRIELENDORF,0
Allemagne,Friemar,Friemar,FRIEMAR,0
Allemagne,Friesack,Friesack,FRIESACK,0
Allemagne,Friesenhagen,Friesenhagen,FRIESENHAGEN,0
Allemagne,Friesenheim,Friesenheim,FRIESENHEIM,0
Allemagne,Friesenheim,Friesenheim,FRIESENHEIM,0
Allemagne,Friesenried,Friesenried,FRIESENRIED,0
Allemagne,Friesoythe,Friesoythe,FRIESOYTHE,0
Allemagne,Friolzheim,Friolzheim,FRIOLZHEIM,0
Allemagne,Frittlingen,Frittlingen,FRITTLINGEN,0
Allemagne,Fritzlar,Fritzlar,FRITZLAR,0
Allemagne,Frohburg,Frohburg,FROHBURG,0
Allemagne,Fröhnd,Frohnd,FRÖHND,0
Allemagne,Frohnhofen,Frohnhofen,FROHNHOFEN,0
Allemagne,Frohnsdorf,Frohnsdorf,FROHNSDORF,0
Allemagne,Frömmstedt,Frommstedt,FRÖMMSTEDT,0
Allemagne,Fröndenberg/Ruhr,Frondenberg/Ruhr,FRÖNDENBERG/RUHR,0
Allemagne,Fronhausen,Fronhausen,FRONHAUSEN,0
Allemagne,Fronhofen,Fronhofen,FRONHOFEN,0
Allemagne,Fronreute,Fronreute,FRONREUTE,0
Allemagne,Frontenhausen,Frontenhausen,FRONTENHAUSEN,0
Allemagne,Fröttstädt,Frottstadt,FRÖTTSTÄDT,0
Allemagne,Frücht,Frucht,FRÜCHT,0
Allemagne,Fuchshofen,Fuchshofen,FUCHSHOFEN,0
Allemagne,Fuchsmühl,Fuchsmuhl,FUCHSMÜHL,0
Allemagne,Fuchsstadt,Fuchsstadt,FUCHSSTADT,0
Allemagne,Fuchstal,Fuchstal,FUCHSTAL,0
Allemagne,Fuhlendorf,Fuhlendorf,FUHLENDORF,0
Allemagne,Fuhlendorf,Fuhlendorf,FUHLENDORF,0
Allemagne,Fuhlenhagen,Fuhlenhagen,FUHLENHAGEN,0
Allemagne,Fulda,Fulda,FULDA,0
Allemagne,Fuldabrück,Fuldabruck,FULDABRÜCK,0
Allemagne,Fuldatal,Fuldatal,FULDATAL,0
Allemagne,Fünfseen,Funfseen,FÜNFSEEN,0
Allemagne,Fünfstetten,Funfstetten,FÜNFSTETTEN,0
Allemagne,Fürfeld,Furfeld,FÜRFELD,0
Allemagne,Fürstenau,Furstenau,FÜRSTENAU,0
Allemagne,Fürstenberg,Furstenberg,FÜRSTENBERG,0
Allemagne,Fürstenberg/Havel,Furstenberg/Havel,FÜRSTENBERG/HAVEL,0
Allemagne,Fürsteneck,Fursteneck,FÜRSTENECK,0
Allemagne,Fürstenfeldbruck,Furstenfeldbruck,FÜRSTENFELDBRUCK,0
Allemagne,Fürstenstein,Furstenstein,FÜRSTENSTEIN,0
Allemagne,Fürstenwalde/Spree,Furstenwalde/Spree,FÜRSTENWALDE/SPREE,0
Allemagne,Fürstenzell,Furstenzell,FÜRSTENZELL,0
Allemagne,Furth,Furth,FURTH,0
Allemagne,Fürth,Furth,FÜRTH,0
Allemagne,Fürth,Furth,FÜRTH,0
Allemagne,Furth im Wald,Furth im Wald,FURTH IM WALD,0
Allemagne,Fürthen,Furthen,FÜRTHEN,0
Allemagne,Furtwangen im Schwarzwald,Furtwangen im Schwarzwald,FURTWANGEN IM SCHWARZWALD,0
Allemagne,Füssen,Fussen,FÜSSEN,0
Allemagne,Fußgönheim,Fußgonheim,FUSSGÖNHEIM,0
Allemagne,Gablenz,Gablenz,GABLENZ,0
Allemagne,Gablingen,Gablingen,GABLINGEN,0
Allemagne,Gabsheim,Gabsheim,GABSHEIM,0
Allemagne,Gachenbach,Gachenbach,GACHENBACH,0
Allemagne,Gackenbach,Gackenbach,GACKENBACH,0
Allemagne,Gadebusch,Gadebusch,GADEBUSCH,0
Allemagne,Gadegast,Gadegast,GADEGAST,0
Allemagne,Gädheim,Gadheim,GÄDHEIM,0
Allemagne,Gägelow,Gagelow,GÄGELOW,0
Allemagne,Gager,Gager,GAGER,0
Allemagne,Gaggenau,Gaggenau,GAGGENAU,0
Allemagne,Gaiberg,Gaiberg,GAIBERG,0
Allemagne,Gaienhofen,Gaienhofen,GAIENHOFEN,0
Allemagne,Gaildorf,Gaildorf,GAILDORF,0
Allemagne,Gailingen am Hochrhein,Gailingen am Hochrhein,GAILINGEN AM HOCHRHEIN,0
Allemagne,Gaimersheim,Gaimersheim,GAIMERSHEIM,0
Allemagne,Gaißach,Gaißach,GAISSACH,0
